t,x,y,rhf
1.237578125000000501e-01,2.390000000000000197e-03,5.525000000000000397e-04,9.196738076580840415e-01
1.238125000000000475e-01,2.390000000000000197e-03,5.000000000000000104e-04,1.000000000000002442e+00
1.238671875000000588e-01,2.390000000000000197e-03,4.474999999999999811e-04,1.034000000000000030e+00
1.239218750000000563e-01,2.390000000000000197e-03,3.949999999999999518e-04,1.034000000000000030e+00
1.239765625000000537e-01,2.390000000000000197e-03,3.425000000000000310e-04,1.034000000000000030e+00
1.240312500000000512e-01,2.390000000000000197e-03,2.900000000000000017e-04,1.034000000000000030e+00
1.240859375000000486e-01,2.390000000000000197e-03,2.374999999999999724e-04,1.034000000000000030e+00
1.241406250000000600e-01,2.390000000000000197e-03,1.850000000000000516e-04,1.034000000000000030e+00
1.241953125000000574e-01,2.390000000000000197e-03,1.325000000000000223e-04,1.034000000000000030e+00
1.242500000000000548e-01,2.390000000000000197e-03,8.000000000000000654e-05,1.034000000000000030e+00
1.292500000000000593e-01,2.500000000000000052e-03,8.000000000000000654e-05,8.659999999999999920e-01
1.293046875000000706e-01,2.500000000000000052e-03,1.325000000000000223e-04,8.659999999999999920e-01
1.293593750000000542e-01,2.500000000000000052e-03,1.849999999999999973e-04,8.659999999999999920e-01
1.294140625000000655e-01,2.500000000000000052e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.294687500000000491e-01,2.500000000000000052e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.295234375000000604e-01,2.500000000000000052e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.295781250000000717e-01,2.500000000000000052e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.296328125000000553e-01,2.500000000000000052e-03,4.474999999999999811e-04,9.196738076580847077e-01
1.296875000000000666e-01,2.500000000000000052e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.297421875000000502e-01,2.500000000000000052e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.297968750000000615e-01,2.500000000000000052e-03,6.050000000000000690e-04,1.034000000000000030e+00
1.298515625000000728e-01,2.500000000000000052e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.299062500000000564e-01,2.500000000000000052e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.299609375000000677e-01,2.500000000000000052e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.300156250000000513e-01,2.500000000000000052e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.300703125000000626e-01,2.500000000000000052e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.301250000000000462e-01,2.500000000000000052e-03,9.200000000000000278e-04,1.034000000000000030e+00
1.351250000000000506e-01,2.609999999999999907e-03,9.200000000000000278e-04,8.659999999999999920e-01
1.351796875000000620e-01,2.609999999999999907e-03,8.674999999999999985e-04,8.659999999999999920e-01
1.352343750000000455e-01,2.609999999999999907e-03,8.149999999999999693e-04,8.659999999999999920e-01
1.352890625000000568e-01,2.609999999999999907e-03,7.625000000000000484e-04,8.659999999999999920e-01
1.353437500000000404e-01,2.609999999999999907e-03,7.100000000000000191e-04,8.659999999999999920e-01
1.353984375000000517e-01,2.609999999999999907e-03,6.574999999999999898e-04,8.659999999999999920e-01
1.354531250000000631e-01,2.609999999999999907e-03,6.050000000000000690e-04,8.659999999999999920e-01
1.355078125000000466e-01,2.609999999999999907e-03,5.525000000000000397e-04,9.196738076580847077e-01
1.355625000000000580e-01,2.609999999999999907e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.356171875000000415e-01,2.609999999999999907e-03,4.474999999999999811e-04,1.034000000000000030e+00
1.356718750000000528e-01,2.609999999999999907e-03,3.949999999999999518e-04,1.034000000000000030e+00
1.357265625000000642e-01,2.609999999999999907e-03,3.425000000000000310e-04,1.034000000000000030e+00
1.357812500000000477e-01,2.609999999999999907e-03,2.900000000000000017e-04,1.034000000000000030e+00
1.358359375000000591e-01,2.609999999999999907e-03,2.374999999999999724e-04,1.034000000000000030e+00
1.358906250000000426e-01,2.609999999999999907e-03,1.850000000000000516e-04,1.034000000000000030e+00
1.359453125000000540e-01,2.609999999999999907e-03,1.325000000000000223e-04,1.034000000000000030e+00
1.360000000000000375e-01,2.609999999999999907e-03,8.000000000000000654e-05,1.034000000000000030e+00
1.410000000000000420e-01,2.720000000000000195e-03,8.000000000000000654e-05,8.659999999999999920e-01
1.410546875000000533e-01,2.720000000000000195e-03,1.325000000000000223e-04,8.659999999999999920e-01
1.411093750000000369e-01,2.720000000000000195e-03,1.849999999999999973e-04,8.659999999999999920e-01
1.411640625000000482e-01,2.720000000000000195e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.412187500000000318e-01,2.720000000000000195e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.412734375000000431e-01,2.720000000000000195e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.413281250000000544e-01,2.720000000000000195e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.413828125000000380e-01,2.720000000000000195e-03,4.474999999999999811e-04,9.196738076580847077e-01
1.414375000000000493e-01,2.720000000000000195e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.414921875000000329e-01,2.720000000000000195e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.415468750000000442e-01,2.720000000000000195e-03,6.050000000000000690e-04,1.034000000000000030e+00
1.416015625000000555e-01,2.720000000000000195e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.416562500000000391e-01,2.720000000000000195e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.417109375000000504e-01,2.720000000000000195e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.417656250000000340e-01,2.720000000000000195e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.418203125000000453e-01,2.720000000000000195e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.418750000000000289e-01,2.720000000000000195e-03,9.200000000000000278e-04,1.034000000000000030e+00
1.468750000000000333e-01,2.830000000000000050e-03,9.200000000000000278e-04,8.659999999999999920e-01
1.469296875000000446e-01,2.830000000000000050e-03,8.674999999999999985e-04,8.659999999999999920e-01
1.469843750000000282e-01,2.830000000000000050e-03,8.149999999999999693e-04,8.659999999999999920e-01
1.470390625000000395e-01,2.830000000000000050e-03,7.625000000000000484e-04,8.659999999999999920e-01
1.470937500000000231e-01,2.830000000000000050e-03,7.100000000000000191e-04,8.659999999999999920e-01
1.471484375000000344e-01,2.830000000000000050e-03,6.574999999999999898e-04,8.659999999999999920e-01
1.472031250000000457e-01,2.830000000000000050e-03,6.050000000000000690e-04,8.659999999999999920e-01
1.472578125000000293e-01,2.830000000000000050e-03,5.525000000000000397e-04,9.196738076580847077e-01
1.473125000000000406e-01,2.830000000000000050e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.473671875000000242e-01,2.830000000000000050e-03,4.474999999999999811e-04,1.034000000000000030e+00
1.474218750000000355e-01,2.830000000000000050e-03,3.949999999999999518e-04,1.034000000000000030e+00
1.474765625000000469e-01,2.830000000000000050e-03,3.425000000000000310e-04,1.034000000000000030e+00
1.475312500000000304e-01,2.830000000000000050e-03,2.900000000000000017e-04,1.034000000000000030e+00
1.475859375000000417e-01,2.830000000000000050e-03,2.374999999999999724e-04,1.034000000000000030e+00
1.476406250000000253e-01,2.830000000000000050e-03,1.850000000000000516e-04,1.034000000000000030e+00
1.476953125000000366e-01,2.830000000000000050e-03,1.325000000000000223e-04,1.034000000000000030e+00
1.477500000000000202e-01,2.830000000000000050e-03,8.000000000000000654e-05,1.034000000000000030e+00
1.527500000000000246e-01,2.939999999999999905e-03,8.000000000000000654e-05,8.659999999999999920e-01
1.528046875000000360e-01,2.939999999999999905e-03,1.325000000000000223e-04,8.659999999999999920e-01
1.528593750000000195e-01,2.939999999999999905e-03,1.849999999999999973e-04,8.659999999999999920e-01
